100,0.0348556741951026
104.761575278966,0.0245580456368097
109.749876549306,0.037256250169051
114.975699539774,0.0182900224169874
120.450354025878,0.0367736657604891
126.185688306602,0.0133259623116877
132.194114846603,-0.00216766517909642
138.488637139387,0.0499292019304676
145.082877849594,0.0434072723355591
151.991108295293,0.0427410309269507
159.228279334109,0.0383667650539056
166.810053720006,-0.0037361186507229
174.752840000768,0.0391131933743896
183.073828029537,0.00568132575821973
191.791026167249,0.0221564836614435
200.923300256505,0.0274908903106394
210.490414451202,0.0106548152819358
220.513073990304,0.00655206076392206
231.012970008316,0.0150961563879135
242.012826479438,0.0236495383876869
253.536449397011,-0.0105529321785221
265.608778294668,0.0245277355277992
278.255940220712,0.027217345930289
291.505306282517,0.0114424168776295
305.385550883341,0.014136081611157
319.926713779738,0.0227005141449212
335.160265093884,0.00242795326876547
351.119173421513,-0.0237251124017148
367.837977182863,-0.0200167775802992
385.352859371053,-0.0375371547237483
403.701725859655,-0.0398804578179685
422.92428743895,-0.0188109153336698
443.062145758388,-0.0333262260781531
464.158883361278,-0.00759806925312911
486.260158006535,-0.0371555691266805
509.413801481637,-0.02187286323401
533.66992312063,-0.0810160701571983
559.081018251222,-0.111693794473886
585.702081805666,-0.0723845918497047
613.590727341317,-0.0651609511037918
642.807311728431,-0.0859118756050636
673.415065775081,-0.10749293097371
705.480231071863,-0.0804638348809422
739.072203352577,-0.0979205371704721
774.263682681126,-0.105962895259918
811.130830789686,-0.172773295536779
849.753435908643,-0.165334911848501
890.215085445037,-0.201812900644391
932.603346883219,-0.200692999236019
977.009957299224,-0.242749364448834
1023.53102189902,-0.298299006996035
1072.26722201032,-0.28819117883048
1123.32403297803,-0.317249450007379
1176.811952435,-0.365181035869217
1232.84673944206,-0.393951547594668
1291.54966501488,-0.43769435805319
1353.0477745798,-0.469916217835311
1417.4741629268,-0.524442724293223
1484.96826225446,-0.604574331675033
1555.67614393047,-0.632428263333307
1629.75083462064,-0.668331439760346
1707.35264747069,-0.750101474804975
1788.64952905743,-0.776566144251824
1873.81742286038,-0.811268165801252
1963.04065004027,-0.902184207202065
2056.51230834865,-0.952774968550074
2154.43469003188,-1.05091746129795
2257.01971963392,-1.17710188197267
2364.4894126454,-1.32173624368548
2477.07635599171,-1.55141544171951
2595.02421139973,-1.89528825320379
2718.58824273294,-2.25901119437623
2848.0358684358,-2.7947313160497
2983.64724028333,-3.47748080448977
3125.71584968823,-4.40919990554386
3274.54916287772,-5.52326654909886
3430.46928631491,-6.87201693759227
3593.81366380462,-8.51934818981736
3764.93580679246,-10.4523617484943
3944.20605943765,-12.5988690514644
4132.01240011533,-15.0152905633648
4328.76128108305,-16.331510080248
4534.87850812857,-17.8344503430566
4750.81016210279,-18.8309881985894
4977.0235643321,-19.2609199542683
5214.00828799967,-18.6348636202749
5462.27721768433,-17.7081835447457
5722.3676593502,-19.836133763188
5994.8425031894,-19.3046201202461
6280.29144183424,-18.6104416741062
6579.33224657566,-18.1315837076713
6892.61210434968,-19.0590062710585
7220.80901838545,-19.7743792938681
7564.63327554627,-18.8000332151368
7924.82898353915,-16.7659933141366
8302.17568131972,-13.7486607324869
8697.49002617781,-11.4528727113794
9111.62756115487,-10.4050336026721
9545.48456661832,-10.1034815232461
9999.99999999997,-10.6104166560068

